id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG14-T93,92° or below,-999.0,92.0,4,5,95,96,378.01,high
2,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG14-T100,101° or above,101.0,999.0,0,2,98,100,673.19,high
3,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG14-B99.5,99° to 100°,99.0,100.0,5,7,93,95,231.01,high
4,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG14-B97.5,97° to 98°,97.0,98.0,23,29,71,77,461.58,high
5,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG14-B95.5,95° to 96°,95.0,96.0,41,42,58,59,140.99,high
6,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG14-B93.5,93° to 94°,93.0,94.0,20,21,79,80,662.09,high
7,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG13-T99,100° or above,100.0,999.0,0,1,99,100,2154.11,high
8,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG13-T92,91° or below,-999.0,91.0,0,1,99,100,5369.33,high
9,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG13-B98.5,98° to 99°,98.0,99.0,0,1,99,100,4571.75,high
10,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG13-B96.5,96° to 97°,96.0,97.0,0,1,99,100,8791.5,high
11,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG13-B94.5,94° to 95°,94.0,95.0,99,100,0,1,16565.56,high
12,2026-08-14T00:09:58Z,KATL,2026-08-14,KXHIGHTATL-26AUG13-B92.5,92° to 93°,92.0,93.0,0,1,99,100,8716.09,high
13,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG14-T77,78° or above,78.0,999.0,13,15,85,87,486.87,low
14,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG14-T70,69° or below,-999.0,69.0,2,4,96,98,0.01,low
15,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG14-B76.5,76° to 77°,76.0,77.0,53,60,40,47,662.97,low
16,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG14-B74.5,74° to 75°,74.0,75.0,24,32,68,76,73.0,low
17,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG14-B72.5,72° to 73°,72.0,73.0,2,5,95,98,0.01,low
18,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG14-B70.5,70° to 71°,70.0,71.0,1,3,97,99,20.01,low
19,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG13-T76,77° or above,77.0,999.0,92,94,6,8,2687.33,low
20,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG13-T69,68° or below,-999.0,68.0,0,1,99,100,37.0,low
21,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG13-B75.5,75° to 76°,75.0,76.0,0,7,93,100,805.81,low
22,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG13-B73.5,73° to 74°,73.0,74.0,0,3,97,100,401.49,low
23,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG13-B71.5,71° to 72°,71.0,72.0,0,4,96,100,101.46,low
24,2026-08-14T00:09:58Z,KATL,2026-08-14,KXLOWTATL-26AUG13-B69.5,69° to 70°,69.0,70.0,0,1,99,100,33.09,low
25,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG14-T95,94° or below,-999.0,94.0,0,1,99,100,1313.91,high
26,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG14-T102,103° or above,103.0,999.0,0,1,99,100,479.0,high
27,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG14-B99.5,99° to 100°,99.0,100.0,66,71,29,34,2536.7,high
28,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG14-B97.5,97° to 98°,97.0,98.0,13,17,83,87,752.3,high
29,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG14-B95.5,95° to 96°,95.0,96.0,4,5,95,96,204.65,high
30,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG14-B101.5,101° to 102°,101.0,102.0,11,14,86,89,1448.94,high
31,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG13-T99,98° or below,-999.0,98.0,0,1,99,100,2987.62,high
32,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG13-T106,107° or above,107.0,999.0,0,1,99,100,1047.59,high
33,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG13-B99.5,99° to 100°,99.0,100.0,0,1,99,100,7502.27,high
34,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG13-B105.5,105° to 106°,105.0,106.0,0,1,99,100,4012.8,high
35,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG13-B103.5,103° to 104°,103.0,104.0,0,1,99,100,15172.15,high
36,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXHIGHAUS-26AUG13-B101.5,101° to 102°,101.0,102.0,99,100,0,1,23608.48,high
37,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG14-T78,79° or above,79.0,999.0,3,9,91,97,245.0,low
38,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG14-T71,70° or below,-999.0,70.0,0,4,96,100,13.0,low
39,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG14-B77.5,77° to 78°,77.0,78.0,50,51,49,50,438.59,low
40,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG14-B75.5,75° to 76°,75.0,76.0,26,35,65,74,30.0,low
41,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG14-B73.5,73° to 74°,73.0,74.0,5,13,87,95,1.0,low
42,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG14-B71.5,71° to 72°,71.0,72.0,3,5,95,97,1.0,low
43,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG13-T78,79° or above,79.0,999.0,0,1,99,100,759.82,low
44,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG13-T71,70° or below,-999.0,70.0,0,1,99,100,301.0,low
45,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG13-B77.5,77° to 78°,77.0,78.0,96,98,2,4,3366.31,low
46,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG13-B75.5,75° to 76°,75.0,76.0,0,5,95,100,820.88,low
47,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG13-B73.5,73° to 74°,73.0,74.0,0,3,97,100,121.55,low
48,2026-08-14T00:09:58Z,KAUS,2026-08-14,KXLOWTAUS-26AUG13-B71.5,71° to 72°,71.0,72.0,0,3,97,100,61.0,low
49,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG14-T87,88° or above,88.0,999.0,3,4,96,97,17.0,high
50,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG14-T80,79° or below,-999.0,79.0,6,11,89,94,278.29,high
51,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG14-B86.5,86° to 87°,86.0,87.0,15,16,84,85,184.11,high
52,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG14-B84.5,84° to 85°,84.0,85.0,36,38,62,64,210.0,high
53,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG14-B82.5,82° to 83°,82.0,83.0,28,29,71,72,259.47,high
54,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG14-B80.5,80° to 81°,80.0,81.0,12,14,86,88,128.79,high
55,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG13-T88,89° or above,89.0,999.0,0,1,99,100,5310.07,high
56,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG13-T81,80° or below,-999.0,80.0,0,1,99,100,4547.86,high
57,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG13-B87.5,87° to 88°,87.0,88.0,0,2,98,100,50904.43,high
58,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG13-B85.5,85° to 86°,85.0,86.0,98,99,1,2,106767.06,high
59,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG13-B83.5,83° to 84°,83.0,84.0,0,1,99,100,14427.41,high
60,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXHIGHTBOS-26AUG13-B81.5,81° to 82°,81.0,82.0,0,1,99,100,9571.3,high
61,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG14-T69,70° or above,70.0,999.0,1,3,97,99,381.78,low
62,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG14-T62,61° or below,-999.0,61.0,0,1,99,100,1.0,low
63,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG14-B68.5,68° to 69°,68.0,69.0,33,40,60,67,352.07,low
64,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG14-B66.5,66° to 67°,66.0,67.0,36,44,56,64,157.97,low
65,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG14-B64.5,64° to 65°,64.0,65.0,15,16,84,85,35.0,low
66,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG14-B62.5,62° to 63°,62.0,63.0,2,4,96,98,6.0,low
67,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG13-T65,66° or above,66.0,999.0,99,100,0,1,2056.84,low
68,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG13-T58,57° or below,-999.0,57.0,0,1,99,100,115.0,low
69,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG13-B64.5,64° to 65°,64.0,65.0,1,2,98,99,116.75,low
70,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG13-B62.5,62° to 63°,62.0,63.0,0,2,98,100,54.0,low
71,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG13-B60.5,60° to 61°,60.0,61.0,0,2,98,100,54.0,low
72,2026-08-14T00:09:58Z,KBOS,2026-08-14,KXLOWTBOS-26AUG13-B58.5,58° to 59°,58.0,59.0,0,1,99,100,115.0,low
457,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG14-T90,91° or above,91.0,999.0,3,4,96,97,672.0,high
458,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG14-T83,82° or below,-999.0,82.0,6,7,93,94,203.92,high
459,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG14-B89.5,89° to 90°,89.0,90.0,10,11,89,90,82.82,high
460,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG14-B87.5,87° to 88°,87.0,88.0,24,25,75,76,234.36,high
461,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG14-B85.5,85° to 86°,85.0,86.0,28,31,69,72,177.38,high
462,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG14-B83.5,83° to 84°,83.0,84.0,20,21,79,80,186.02,high
463,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG13-T94,95° or above,95.0,999.0,0,1,99,100,768.88,high
464,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG13-T87,86° or below,-999.0,86.0,0,1,99,100,648.24,high
465,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG13-B93.5,93° to 94°,93.0,94.0,0,1,99,100,3038.3,high
466,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG13-B91.5,91° to 92°,91.0,92.0,0,1,99,100,7360.42,high
467,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG13-B89.5,89° to 90°,89.0,90.0,99,100,0,1,18857.19,high
468,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXHIGHTDC-26AUG13-B87.5,87° to 88°,87.0,88.0,0,1,99,100,1884.52,high
469,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG14-T76,77° or above,77.0,999.0,28,37,63,72,45.0,low
470,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG14-T69,68° or below,-999.0,68.0,0,4,96,100,0.0,low
471,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG14-B75.5,75° to 76°,75.0,76.0,39,47,53,61,120.73,low
472,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG14-B73.5,73° to 74°,73.0,74.0,17,25,75,83,102.0,low
473,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG14-B71.5,71° to 72°,71.0,72.0,4,7,93,96,109.0,low
474,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG14-B69.5,69° to 70°,69.0,70.0,1,4,96,99,0.0,low
475,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG13-T74,75° or above,75.0,999.0,96,97,3,4,2897.12,low
476,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG13-T67,66° or below,-999.0,66.0,0,1,99,100,37.0,low
477,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG13-B73.5,73° to 74°,73.0,74.0,2,4,96,98,657.11,low
478,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG13-B71.5,71° to 72°,71.0,72.0,1,4,96,99,135.09,low
479,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG13-B69.5,69° to 70°,69.0,70.0,0,4,96,100,63.0,low
480,2026-08-14T00:09:58Z,KDCA,2026-08-14,KXLOWTDC-26AUG13-B67.5,67° to 68°,67.0,68.0,0,1,99,100,30.0,low
121,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG14-T88,89° or above,89.0,999.0,10,15,85,90,809.99,high
122,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG14-T81,80° or below,-999.0,80.0,2,3,97,98,493.35,high
123,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG14-B87.5,87° to 88°,87.0,88.0,23,24,76,77,188.64,high
124,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG14-B85.5,85° to 86°,85.0,86.0,34,35,65,66,296.31,high
125,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG14-B83.5,83° to 84°,83.0,84.0,26,27,73,74,481.44,high
126,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG14-B81.5,81° to 82°,81.0,82.0,6,7,93,94,273.27,high
127,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG13-T85,86° or above,86.0,999.0,0,1,99,100,1223.58,high
128,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG13-T78,77° or below,-999.0,77.0,0,1,99,100,7482.5,high
129,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG13-B84.5,84° to 85°,84.0,85.0,0,1,99,100,7300.19,high
130,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG13-B82.5,82° to 83°,82.0,83.0,99,100,0,1,13901.06,high
131,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG13-B80.5,80° to 81°,80.0,81.0,0,1,99,100,16716.65,high
132,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXHIGHDEN-26AUG13-B78.5,78° to 79°,78.0,79.0,0,1,99,100,12267.76,high
133,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXLOWTDEN-26AUG14-T64,65° or above,65.0,999.0,2,6,94,98,0.0,low
134,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXLOWTDEN-26AUG14-T57,56° or below,-999.0,56.0,9,10,90,91,110.36,low
135,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXLOWTDEN-26AUG14-B63.5,63° to 64°,63.0,64.0,3,4,96,97,1.0,low
136,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXLOWTDEN-26AUG14-B61.5,61° to 62°,61.0,62.0,26,31,69,74,100.0,low
137,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXLOWTDEN-26AUG14-B59.5,59° to 60°,59.0,60.0,33,36,64,67,100.0,low
138,2026-08-14T00:09:58Z,KDEN,2026-08-14,KXLOWTDEN-26AUG14-B57.5,57° to 58°,57.0,58.0,14,18,82,86,0.0,low
