id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN25-T93,94° or above,94.0,999.0,0,3,97,100,867.0,high
2,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN25-T86,85° or below,-999.0,85.0,16,17,83,84,1705.45,high
3,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN25-B92.5,92° to 93°,92.0,93.0,1,2,98,99,1210.47,high
4,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN25-B90.5,90° to 91°,90.0,91.0,10,11,89,90,217.24,high
5,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN25-B88.5,88° to 89°,88.0,89.0,29,30,70,71,471.99,high
6,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN25-B86.5,86° to 87°,86.0,87.0,36,43,57,64,435.57,high
7,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN24-T90,91° or above,91.0,999.0,0,1,99,100,2636.82,high
8,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN24-T83,82° or below,-999.0,82.0,0,1,99,100,1899.55,high
9,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN24-B89.5,89° to 90°,89.0,90.0,0,1,99,100,10706.11,high
10,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN24-B87.5,87° to 88°,87.0,88.0,0,1,99,100,9011.14,high
11,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN24-B85.5,85° to 86°,85.0,86.0,99,100,0,1,9564.99,high
12,2026-06-25T01:14:37Z,KATL,2026-06-25,KXHIGHTATL-26JUN24-B83.5,83° to 84°,83.0,84.0,0,1,99,100,7603.27,high
13,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN25-T70,71° or above,71.0,999.0,18,22,78,82,256.0,low
14,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN25-T63,62° or below,-999.0,62.0,0,1,99,100,171.0,low
15,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN25-B69.5,69° to 70°,69.0,70.0,27,30,70,73,132.94,low
16,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN25-B67.5,67° to 68°,67.0,68.0,44,48,52,56,137.51,low
17,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN25-B65.5,65° to 66°,65.0,66.0,1,3,97,99,33.0,low
18,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN25-B63.5,63° to 64°,63.0,64.0,1,4,96,99,25.0,low
19,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN24-T66,67° or above,67.0,999.0,0,1,99,100,8951.76,low
20,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN24-T59,58° or below,-999.0,58.0,0,1,99,100,47.96,low
21,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN24-B65.5,65° to 66°,65.0,66.0,99,100,0,1,5880.27,low
22,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN24-B63.5,63° to 64°,63.0,64.0,0,2,98,100,1589.16,low
23,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN24-B61.5,61° to 62°,61.0,62.0,0,1,99,100,277.61,low
24,2026-06-25T01:14:37Z,KATL,2026-06-25,KXLOWTATL-26JUN24-B59.5,59° to 60°,59.0,60.0,0,1,99,100,595.03,low
25,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN25-T93,92° or below,-999.0,92.0,7,9,91,93,1061.84,high
26,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN25-T100,101° or above,101.0,999.0,0,1,99,100,1554.96,high
27,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN25-B99.5,99° to 100°,99.0,100.0,1,3,97,99,378.68,high
28,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN25-B97.5,97° to 98°,97.0,98.0,4,5,95,96,773.75,high
29,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN25-B95.5,95° to 96°,95.0,96.0,46,47,53,54,969.24,high
30,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN25-B93.5,93° to 94°,93.0,94.0,40,41,59,60,1792.46,high
31,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN24-T93,92° or below,-999.0,92.0,0,1,99,100,4313.22,high
32,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN24-T100,101° or above,101.0,999.0,0,1,99,100,2724.49,high
33,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN24-B99.5,99° to 100°,99.0,100.0,0,1,99,100,1524.52,high
34,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN24-B97.5,97° to 98°,97.0,98.0,0,1,99,100,10038.23,high
35,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN24-B95.5,95° to 96°,95.0,96.0,0,1,99,100,11607.87,high
36,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXHIGHAUS-26JUN24-B93.5,93° to 94°,93.0,94.0,99,100,0,1,16283.41,high
37,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN25-T74,75° or above,75.0,999.0,11,27,73,89,687.77,low
38,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN25-T67,66° or below,-999.0,66.0,0,1,99,100,109.0,low
39,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN25-B73.5,73° to 74°,73.0,74.0,44,60,40,56,1673.27,low
40,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN25-B71.5,71° to 72°,71.0,72.0,10,43,57,90,1128.93,low
41,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN25-B69.5,69° to 70°,69.0,70.0,6,18,82,94,319.95,low
42,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN25-B67.5,67° to 68°,67.0,68.0,1,7,93,99,250.77,low
43,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN24-T78,79° or above,79.0,999.0,0,1,99,100,143.11,low
44,2026-06-25T01:14:37Z,KAUS,2026-06-25,KXLOWTAUS-26JUN24-T71,70° or below,-999.0,70.0,0,4,96,100,302.61,low
