id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP18-T93,92° or below,-999.0,92.0,1,2,98,99,712.77,high
2,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP18-T100,101° or above,101.0,999.0,0,1,99,100,662.26,high
3,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP18-B99.5,99° to 100°,99.0,100.0,3,4,96,97,763.2,high
4,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP18-B97.5,97° to 98°,97.0,98.0,23,24,76,77,1058.14,high
5,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP18-B95.5,95° to 96°,95.0,96.0,52,54,46,48,566.64,high
6,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP18-B93.5,93° to 94°,93.0,94.0,21,22,78,79,1061.29,high
7,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP17-T97,98° or above,98.0,999.0,0,1,99,100,893.49,high
8,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP17-T90,89° or below,-999.0,89.0,0,1,99,100,4873.48,high
9,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP17-B96.5,96° to 97°,96.0,97.0,0,1,99,100,479.49,high
10,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP17-B94.5,94° to 95°,94.0,95.0,0,1,99,100,1598.02,high
11,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP17-B92.5,92° to 93°,92.0,93.0,0,1,99,100,5575.39,high
12,2026-09-18T01:13:03Z,KATL,2026-09-18,KXHIGHTATL-26SEP17-B90.5,90° to 91°,90.0,91.0,99,100,0,1,6267.29,high
13,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP18-T73,74° or above,74.0,999.0,6,7,93,94,314.49,low
14,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP18-T66,65° or below,-999.0,65.0,0,1,99,100,31.0,low
15,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP18-B72.5,72° to 73°,72.0,73.0,45,55,45,55,67.38,low
16,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP18-B70.5,70° to 71°,70.0,71.0,27,36,64,73,123.0,low
17,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP18-B68.5,68° to 69°,68.0,69.0,3,5,95,97,1.0,low
18,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP18-B66.5,66° to 67°,66.0,67.0,0,1,99,100,123.46,low
19,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP17-T70,71° or above,71.0,999.0,0,1,99,100,651.27,low
20,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP17-T63,62° or below,-999.0,62.0,0,1,99,100,72.96,low
21,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP17-B69.5,69° to 70°,69.0,70.0,98,99,1,2,1055.63,low
22,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP17-B67.5,67° to 68°,67.0,68.0,0,3,97,100,924.74,low
23,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP17-B65.5,65° to 66°,65.0,66.0,0,4,96,100,155.14,low
24,2026-09-18T01:13:03Z,KATL,2026-09-18,KXLOWTATL-26SEP17-B63.5,63° to 64°,63.0,64.0,1,2,98,99,99.88,low
25,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP18-T96,95° or below,-999.0,95.0,3,4,96,97,347.32,high
26,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP18-T103,104° or above,104.0,999.0,0,1,99,100,357.0,high
27,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP18-B98.5,98° to 99°,98.0,99.0,53,54,46,47,501.37,high
28,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP18-B96.5,96° to 97°,96.0,97.0,15,16,84,85,944.68,high
29,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP18-B102.5,102° to 103°,102.0,103.0,1,3,97,99,476.45,high
30,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP18-B100.5,100° to 101°,100.0,101.0,21,22,78,79,980.59,high
31,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP17-T95,94° or below,-999.0,94.0,0,1,99,100,11391.7,high
32,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP17-T102,103° or above,103.0,999.0,0,1,99,100,1435.44,high
33,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP17-B99.5,99° to 100°,99.0,100.0,0,1,99,100,16215.99,high
34,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP17-B97.5,97° to 98°,97.0,98.0,99,100,0,1,11734.43,high
35,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP17-B95.5,95° to 96°,95.0,96.0,0,1,99,100,16828.71,high
36,2026-09-18T01:13:03Z,KAUS,2026-09-18,KXHIGHAUS-26SEP17-B101.5,101° to 102°,101.0,102.0,0,1,99,100,4561.22,high
