id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL21-T95,96° or above,96.0,999.0,3,4,96,97,408.0,high
2,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL21-T88,87° or below,-999.0,87.0,4,5,95,96,20.7,high
3,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL21-B94.5,94° to 95°,94.0,95.0,6,7,93,94,25.01,high
4,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL21-B92.5,92° to 93°,92.0,93.0,53,54,46,47,816.7,high
5,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL21-B90.5,90° to 91°,90.0,91.0,33,34,66,67,76.91,high
6,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL21-B88.5,88° to 89°,88.0,89.0,6,7,93,94,6.27,high
7,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL20-T96,97° or above,97.0,999.0,0,1,99,100,3434.61,high
8,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL20-T89,88° or below,-999.0,88.0,0,1,99,100,1625.77,high
9,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL20-B95.5,95° to 96°,95.0,96.0,0,1,99,100,11276.27,high
10,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL20-B93.5,93° to 94°,93.0,94.0,99,100,0,1,9007.06,high
11,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL20-B91.5,91° to 92°,91.0,92.0,0,1,99,100,17039.94,high
12,2026-07-21T01:01:53Z,KATL,2026-07-21,KXHIGHTATL-26JUL20-B89.5,89° to 90°,89.0,90.0,0,1,99,100,2235.38,high
13,2026-07-21T01:01:53Z,KATL,2026-07-21,KXLOWTATL-26JUL21-T76,77° or above,77.0,999.0,3,4,96,97,245.0,low
14,2026-07-21T01:01:53Z,KATL,2026-07-21,KXLOWTATL-26JUL21-T69,68° or below,-999.0,68.0,1,4,96,99,37.0,low
15,2026-07-21T01:01:53Z,KATL,2026-07-21,KXLOWTATL-26JUL21-B75.5,75° to 76°,75.0,76.0,69,74,26,31,538.35,low
16,2026-07-21T01:01:53Z,KATL,2026-07-21,KXLOWTATL-26JUL21-B73.5,73° to 74°,73.0,74.0,25,28,72,75,59.0,low
17,2026-07-21T01:01:53Z,KATL,2026-07-21,KXLOWTATL-26JUL21-B71.5,71° to 72°,71.0,72.0,1,4,96,99,30.0,low
